ship_type,ship_id,ship_name,dwt,distance,period,lat,lon,dt,speed
Tanker,3362218,CLIPPER JUPITER,42543,1482.4242101631178,curr,57.91533,11.63741,2016-12-17T16:55:05Z,103
Tanker,3362218,CLIPPER JUPITER,42543,1482.4242101631178,prev,57.92417,11.6562,2016-12-17T16:53:05Z,102
Tanker,3424242,DELFIN,NA,2380.293723238764,curr,57.75572,11.64452,2016-12-20T09:47:05Z,76
Tanker,3424242,DELFIN,NA,2380.293723238764,prev,57.77199,11.61844,2016-12-20T09:37:05Z,41
Tanker,3540301,SKAT,NA,2887.8762483679307,curr,59.89449,30.22872,2016-12-20T08:07:03Z,4
Tanker,3540301,SKAT,NA,2887.8762483679307,prev,59.87009,30.21099,2016-12-15T12:59:05Z,12
Tanker,3615006,NISSOS SCHINOUSSA,114445,5973.39834854722,curr,54.51771,18.99717,2016-12-20T09:43:01Z,121
Tanker,3615006,NISSOS SCHINOUSSA,114445,5973.39834854722,prev,54.464,18.99896,2016-12-14T19:15:02Z,108
Tanker,3616939,HAFNIA SUNDA,39067,12.148952220876813,curr,55.72625,21.09396,2016-12-13T15:33:06Z,0
Tanker,3616939,HAFNIA SUNDA,39067,12.148952220876813,prev,55.72616,21.09407,2016-12-13T15:31:15Z,1
Tanker,3711400,HAFNIA SOYA,39067,22152.38356420614,curr,54.51863,18.9962,2016-12-15T12:17:02Z,89
Tanker,3711400,HAFNIA SOYA,39067,22152.38356420614,prev,54.71785,18.99738,2016-12-15T11:09:02Z,121
Tanker,3809370,ZANA,NA,1065.414159909317,curr,59.88605,30.18725,2016-12-19T12:59:03Z,46
Tanker,3809370,ZANA,NA,1065.414159909317,prev,59.88531,30.20629,2016-12-19T12:55:03Z,37
Tanker,3811364,RONDO,NA,1110.0143287888102,curr,59.90585,30.22738,2016-12-14T19:37:03Z,54
Tanker,3811364,RONDO,NA,1110.0143287888102,prev,59.89754,30.21635,2016-12-14T19:33:04Z,56
Tanker,3829008,SLV-415,NA,1160.006478531983,curr,59.88964,30.21248,2016-12-14T10:09:03Z,0
Tanker,3829008,SLV-415,NA,1160.006478531983,prev,59.88434,30.23039,2016-12-14T02:29:04Z,0
Tanker,4028143,POLA,NA,1026.6888246883404,curr,54.45984,18.68967,2016-12-13T14:07:02Z,86
Tanker,4028143,POLA,NA,1026.6888246883404,prev,54.46717,18.69933,2016-12-13T14:05:07Z,83
Tanker,4109380,MUDYU,NA,215.80238196167952,curr,59.89565,30.21389,2016-12-14T10:11:04Z,60
Tanker,4109380,MUDYU,NA,215.80238196167952,prev,59.89725,30.21608,2016-12-14T10:09:04Z,58
Tanker,4709602,VOVAN,NA,130.9703477241865,curr,59.90993,30.26454,2016-12-19T08:29:04Z,10
Tanker,4709602,VOVAN,NA,130.9703477241865,prev,59.90969,30.26224,2016-12-19T08:27:04Z,28
Tug,2962,BOA BISON,3863,4.494369007559362,curr,54.52401,18.55471,2016-12-16T00:05:07Z,0
Tug,2962,BOA BISON,3863,4.494369007559362,prev,54.52405,18.5547,2016-12-16T00:03:07Z,0
Tug,5381,AURA,4600,1472.378649940816,curr,55.86265,20.81833,2016-12-19T21:49:14Z,106
Tug,5381,AURA,4600,1472.378649940816,prev,55.85232,20.83309,2016-12-19T21:47:05Z,87
Tug,73528,SAR 111261105,NA,10366.977757618504,curr,54.59363,18.80848,2016-12-20T08:29:01Z,1020
Tug,73528,SAR 111261105,NA,10366.977757618504,prev,54.67845,18.74161,2016-12-20T08:27:01Z,1180
Tug,73551,SAR 111265121,NA,7383.820011211597,curr,57.67288,11.62489,2016-12-16T09:27:06Z,920
Tug,73551,SAR 111265121,NA,7383.820011211597,prev,57.60648,11.62348,2016-12-16T09:25:06Z,1020
Tug,122557,HUGIN EXPLORER,4047,1948.5555996278945,curr,57.95451,11.70733,2016-12-14T17:47:17Z,136
Tug,122557,HUGIN EXPLORER,4047,1948.5555996278945,prev,57.94002,11.68876,2016-12-14T17:45:05Z,136
Tug,123296,DUKE 2,600,10588.42587352115,curr,55.0174,20.24331,2016-12-18T01:51:03Z,44
Tug,123296,DUKE 2,600,10588.42587352115,prev,55.04501,20.0843,2016-12-18T01:49:02Z,42
Tug,124887,PETER THE GREAT,2000,843.5501115131743,curr,54.96758,20.22197,2016-12-17T12:55:02Z,39
Tug,124887,PETER THE GREAT,2000,843.5501115131743,prev,54.96026,20.2185,2016-12-17T12:47:02Z,34
Tug,125418,MERITUS,2530,9.451095273466848,curr,54.95604,20.21149,2016-12-17T13:59:02Z,0
Tug,125418,MERITUS,2530,9.451095273466848,prev,54.95612,20.21144,2016-12-17T13:57:02Z,0
Tug,126010,CRESTWAY,8180,3.398142077460547,curr,54.37536,18.65902,2016-12-14T20:01:02Z,0
Tug,126010,CRESTWAY,8180,3.398142077460547,prev,54.37539,18.65903,2016-12-14T19:59:02Z,0
Tug,155138,SUPPLIER,NA,1486.7273784839051,curr,57.63467,11.82315,2016-12-18T13:57:05Z,108
Tug,155138,SUPPLIER,NA,1486.7273784839051,prev,57.62333,11.80992,2016-12-18T13:55:07Z,108
Tug,182358,FRANKLIN,1218,1341.6530996807828,curr,57.74839,11.63724,2016-12-16T07:07:05Z,123
Tug,182358,FRANKLIN,1218,1341.6530996807828,prev,57.74832,11.61463,2016-12-16T07:05:06Z,124
Tug,182374,BOB,130,12749.380528656326,curr,57.92059,11.60003,2016-12-19T13:57:05Z,116
Tug,182374,BOB,130,12749.380528656326,prev,57.99959,11.75667,2016-12-18T08:07:05Z,103
Tug,182384,SVITZER ODEN,170,9456.269614815003,curr,57.83373,11.60234,2016-12-17T10:35:05Z,104
Tug,182384,SVITZER ODEN,170,9456.269614815003,prev,57.91877,11.60117,2016-12-17T09:59:04Z,109
Tug,182387,SVITZER TYR,325,3275.542365290875,curr,57.60198,11.65766,2016-12-18T03:41:05Z,102
Tug,182387,SVITZER TYR,325,3275.542365290875,prev,57.60295,11.60271,2016-12-18T02:55:05Z,60
Tug,182431,SVITZER GAIA,349,9579.97552747666,curr,57.92107,11.61045,2016-12-15T18:03:06Z,107
Tug,182431,SVITZER GAIA,349,9579.97552747666,prev,57.83505,11.60139,2016-12-15T17:23:06Z,106
Tug,182435,SVITZER GEO,169,1223.8633406297845,curr,57.67896,11.80486,2016-12-19T03:59:04Z,80
Tug,182435,SVITZER GEO,169,1223.8633406297845,prev,57.68212,11.82458,2016-12-19T03:57:07Z,84
Tug,184318,DC OSTEND,5753,2196.7227884138724,curr,54.79846,18.7637,2016-12-16T04:01:13Z,107
Tug,184318,DC OSTEND,5753,2196.7227884138724,prev,54.79695,18.79787,2016-12-15T06:07:08Z,104
Tug,196066,BOA ODIN,232,624.2409700650147,curr,54.54596,18.80762,2016-12-19T02:45:02Z,48
Tug,196066,BOA ODIN,232,624.2409700650147,prev,54.55005,18.81425,2016-12-19T02:43:01Z,49
Tug,201104,EILEEN MCLOUGHLIN,NA,8156.978911273997,curr,54.58433,18.89067,2016-12-18T06:55:02Z,0
Tug,201104,EILEEN MCLOUGHLIN,NA,8156.978911273997,prev,54.53,18.80567,2016-12-17T14:45:02Z,8
Tug,201975,MEWO NAVIGATOR,0,1061.6780148014961,curr,54.78175,18.55804,2016-12-17T19:13:07Z,72
Tug,201975,MEWO NAVIGATOR,0,1061.6780148014961,prev,54.78692,18.54412,2016-12-17T19:11:06Z,71
Tug,262503,TIDEWAY ROLLINGSTONE,14310,38389.56092039465,curr,54.66067,19.80943,2016-12-19T04:45:02Z,27
Tug,262503,TIDEWAY ROLLINGSTONE,14310,38389.56092039465,prev,55.00588,19.81804,2016-12-19T01:47:02Z,116
Tug,269768,SEA GOLF,0,6457.122582838181,curr,54.9776,20.3772,2016-12-15T15:13:03Z,111
Tug,269768,SEA GOLF,0,6457.122582838181,prev,54.97065,20.27675,2016-12-15T14:49:03Z,113
Tug,273075,NERO,0,6663.4659592373755,curr,54.98509,20.30384,2016-12-19T05:33:03Z,62
Tug,273075,NERO,0,6663.4659592373755,prev,54.98031,20.40794,2016-12-19T05:31:03Z,5
Tug,284483,OPAL,1343,385.812166748778,curr,54.53458,18.55618,2016-12-19T16:47:07Z,37
Tug,284483,OPAL,1343,385.812166748778,prev,54.53518,18.55029,2016-12-19T16:45:06Z,44
Tug,297208,MARIEKE,8269.073877225617,132985.6372434539,curr,54.63621,19.92242,2016-12-14T10:11:03Z,0
Tug,297208,MARIEKE,8269.073877225617,132985.6372434539,prev,55.72043,20.80652,2016-12-13T20:41:06Z,112
Tug,297592,JAMES COOK,16895,17.79118826415815,curr,54.37517,18.6615,2016-12-18T00:11:02Z,1
Tug,297592,JAMES COOK,16895,17.79118826415815,prev,54.37533,18.6615,2016-12-18T00:09:02Z,1
Tug,299445,FROG RANA,NA,9286.17253804353,curr,57.66158,11.83507,2016-12-14T10:09:05Z,52
Tug,299445,FROG RANA,NA,9286.17253804353,prev,57.71275,11.95854,2016-12-14T02:05:05Z,15
Tug,304819,RESCUE BERGESEN D.Y,NA,2160.979507879529,curr,57.95715,11.71138,2016-12-13T15:49:05Z,370
Tug,304819,RESCUE BERGESEN D.Y,NA,2160.979507879529,prev,57.94052,11.69243,2016-12-13T15:47:05Z,326
Tug,307368,RESCUE B. RASMUSSEN,NA,3123.3087792663264,curr,57.97419,11.69244,2016-12-20T10:33:05Z,297
Tug,307368,RESCUE B. RASMUSSEN,NA,3123.3087792663264,prev,57.98885,11.73763,2016-12-20T10:29:05Z,296
Tug,313641,BESS,618,2014.158849483494,curr,57.91573,11.63872,2016-12-17T16:55:05Z,105
Tug,313641,BESS,618,2014.158849483494,prev,57.92759,11.6645,2016-12-17T16:49:08Z,102
Tug,315660,MAJA,1018,4503.710231649853,curr,54.40533,18.66537,2016-12-14T10:09:01Z,40
Tug,315660,MAJA,1018,4503.710231649853,prev,54.36606,18.64834,2016-12-14T02:51:02Z,0
Tug,315661,TYTAN,108,2679.837050227597,curr,54.42708,18.65045,2016-12-19T12:59:02Z,93
Tug,315661,TYTAN,108,2679.837050227597,prev,54.40533,18.66829,2016-12-19T12:55:06Z,8
Tug,315663,OCEANIA,106,19.633745134905848,curr,54.39485,18.67397,2016-12-17T23:53:02Z,0
Tug,315663,OCEANIA,106,19.633745134905848,prev,54.395,18.67381,2016-12-17T23:51:02Z,0
Tug,315672,ARES,120,1386.5493944268806,curr,54.39855,18.70049,2016-12-20T00:31:02Z,78
Tug,315672,ARES,120,1386.5493944268806,prev,54.40098,18.7215,2016-12-20T00:29:06Z,116
Tug,315676,AGIS,100,1097.8508581331685,curr,54.40404,18.67805,2016-12-19T08:45:02Z,32
Tug,315676,AGIS,100,1097.8508581331685,prev,54.40693,18.66183,2016-12-19T08:41:01Z,25
Tug,315677,ARGO,175,17.667797385876685,curr,54.39014,18.66879,2016-12-15T00:01:01Z,0
Tug,315677,ARGO,175,17.667797385876685,prev,54.39029,18.6687,2016-12-14T23:59:02Z,0
Tug,315679,AJAKS,118,924.5799619303995,curr,54.3878,18.66668,2016-12-20T05:43:02Z,38
Tug,315679,AJAKS,118,924.5799619303995,prev,54.39446,18.67523,2016-12-20T05:37:02Z,49
Tug,315703,PILOT-3,NA,10.193088288639098,curr,54.52378,18.54962,2016-12-17T15:19:07Z,0
Tug,315703,PILOT-3,NA,10.193088288639098,prev,54.52387,18.54965,2016-12-17T15:17:07Z,0
Tug,315705,PILOT-5,NA,2730.4880978568035,curr,54.53499,18.60472,2016-12-18T19:47:01Z,85
Tug,315705,PILOT-5,NA,2730.4880978568035,prev,54.53472,18.5624,2016-12-18T19:41:07Z,96
Tug,315719,TUCANA,NA,15140.986212655711,curr,54.40438,18.67282,2016-12-14T10:55:02Z,78
Tug,315719,TUCANA,NA,15140.986212655711,prev,54.52044,18.5503,2016-12-14T02:29:07Z,0
Tug,315726,ODISSEY,118,16360.23538019766,curr,54.68392,19.80845,2016-12-16T06:47:03Z,29
Tug,315726,ODISSEY,118,16360.23538019766,prev,54.83105,19.80945,2016-12-16T04:47:03Z,53
Tug,315731,ODYS,0,27.066313476960215,curr,54.52919,18.526,2016-12-17T20:51:07Z,0
Tug,315731,ODYS,0,27.066313476960215,prev,54.52943,18.52593,2016-12-17T20:49:07Z,0
Tug,315739,IKAR,101,1798.2393845020638,curr,54.36386,18.66486,2016-12-16T09:05:02Z,73
Tug,315739,IKAR,101,1798.2393845020638,prev,54.37982,18.66038,2016-12-16T08:57:02Z,74
Tug,315755,INZ. ST. LEGOWSKI,3002,47736.97225669275,curr,54.35652,18.67622,2016-12-14T10:09:01Z,0
Tug,315755,INZ. ST. LEGOWSKI,3002,47736.97225669275,prev,54.77827,18.53787,2016-12-14T02:29:07Z,0
Tug,315812,SM PRC 112,1069,1660.176784221095,curr,54.419,18.76442,2016-12-13T11:31:02Z,51
Tug,315812,SM PRC 112,1069,1660.176784221095,prev,54.4085,18.74618,2016-12-13T11:21:01Z,52
Tug,315816,SM PRC 105,1084,1156.2368117564179,curr,54.3717,18.66387,2016-12-15T16:17:02Z,60
Tug,315816,SM PRC 105,1084,1156.2368117564179,prev,54.38186,18.66007,2016-12-15T16:11:02Z,58
Tug,315820,SM PRC 108,1084,975.297045445296,curr,54.4463,18.80798,2016-12-16T21:09:02Z,73
Tug,315820,SM PRC 108,1084,975.297045445296,prev,54.45215,18.81922,2016-12-16T21:07:01Z,73
Tug,315824,SMPRC110,1068,889.3172983182344,curr,54.39933,18.67995,2016-12-13T22:23:02Z,55
Tug,315824,SMPRC110,1068,889.3172983182344,prev,54.40457,18.66957,2016-12-13T22:17:07Z,61
Tug,315864,KOL-48,NA,674.8913419952339,curr,54.79544,18.42675,2016-12-13T12:51:07Z,43
Tug,315864,KOL-48,NA,674.8913419952339,prev,54.79836,18.43598,2016-12-13T12:49:08Z,50
Tug,315869,TAURUS,125,2703.555701772512,curr,54.40378,18.67478,2016-12-20T05:43:02Z,41
Tug,315869,TAURUS,125,2703.555701772512,prev,54.4236,18.65058,2016-12-20T05:23:06Z,93
Tug,315892,WIATR,NA,5520.47451423507,curr,54.36809,18.78008,2016-12-20T09:31:02Z,0
Tug,315892,WIATR,NA,5520.47451423507,prev,54.39991,18.84552,2016-12-20T09:11:02Z,31
Tug,315932,NEPTUN W,NA,626.6627625575186,curr,54.79816,18.42727,2016-12-16T05:55:08Z,83
Tug,315932,NEPTUN W,NA,626.6627625575186,prev,54.79548,18.41867,2016-12-16T05:51:07Z,46
Tug,316051,PILOT 20,NA,4798.260997177153,curr,54.43705,18.76387,2016-12-16T12:57:02Z,172
Tug,316051,PILOT 20,NA,4798.260997177153,prev,54.45253,18.83314,2016-12-16T12:55:01Z,173
Tug,316052,PILOT21,NA,7587.756449256441,curr,54.41284,18.77338,2016-12-15T22:21:02Z,55
Tug,316052,PILOT21,NA,7587.756449256441,prev,54.41735,18.65637,2016-12-15T22:19:07Z,157
Tug,316141,HYDROGRAF 10,NA,850.235274692085,curr,54.46761,18.64893,2016-12-20T07:55:01Z,69
Tug,316141,HYDROGRAF 10,NA,850.235274692085,prev,54.47264,18.63902,2016-12-20T07:53:07Z,68
Tug,316174,CENTAUR II,210,2110.635127104055,curr,54.53333,18.59983,2016-12-16T01:55:06Z,61
Tug,316174,CENTAUR II,210,2110.635127104055,prev,54.5355,18.56733,2016-12-16T01:43:07Z,63
Tug,316203,KOL-110,NA,907.7917413707851,curr,54.61981,18.88518,2016-12-13T11:31:02Z,31
Tug,316203,KOL-110,NA,907.7917413707851,prev,54.61851,18.8991,2016-12-13T11:21:01Z,33
Tug,316243,R-20,NA,1408.7050268876299,curr,54.52128,18.58479,2016-12-20T08:51:07Z,101
Tug,316243,R-20,NA,1408.7050268876299,prev,54.53327,18.57774,2016-12-20T08:47:06Z,99
Tug,316265,KONTROLER 19,NA,8734.088334234388,curr,54.77155,18.56968,2016-12-20T09:31:07Z,172
Tug,316265,KONTROLER 19,NA,8734.088334234388,prev,54.79565,18.44004,2016-12-20T09:11:07Z,128
Tug,316291,ZAG-27,NA,1249.5055407847676,curr,54.39051,18.85907,2016-12-13T15:35:02Z,81
Tug,316291,ZAG-27,NA,1249.5055407847676,prev,54.39503,18.87674,2016-12-13T15:33:01Z,81
Tug,316480,FAIRPLAY VII,0,1131.7528891631932,curr,54.53096,18.53252,2016-12-16T03:21:07Z,78
Tug,316480,FAIRPLAY VII,0,1131.7528891631932,prev,54.53508,18.54856,2016-12-16T02:43:07Z,47
Tug,316649,KAPITAN POINC,930,1152.1187119951894,curr,54.53081,18.57949,2016-12-20T08:47:06Z,101
Tug,316649,KAPITAN POINC,930,1152.1187119951894,prev,54.53566,18.56371,2016-12-20T08:45:07Z,94
Tug,316722,BIZON-O-158,NA,2571.929405369872,curr,54.68539,20.22924,2016-12-19T09:51:03Z,60
Tug,316722,BIZON-O-158,NA,2571.929405369872,prev,54.68669,20.18929,2016-12-18T14:01:02Z,50
Tug,316784,WEZYR 1,NA,3993.2944341947405,curr,54.35435,18.67847,2016-12-14T12:11:01Z,37
Tug,316784,WEZYR 1,NA,3993.2944341947405,prev,54.35209,18.73997,2016-12-14T02:51:02Z,0
Tug,316904,ZODIAK,243,1766.2559263874778,curr,54.53039,18.72245,2016-12-20T11:07:03Z,107
Tug,316904,ZODIAK,243,1766.2559263874778,prev,54.53156,18.69515,2016-12-20T11:01:02Z,107
Tug,316950,ZEUS,76,1168.6546623971358,curr,54.44609,18.67191,2016-12-19T08:59:02Z,94
Tug,316950,ZEUS,76,1168.6546623971358,prev,54.45427,18.68326,2016-12-19T08:57:06Z,95
Tug,316954,HORYZONT II,288,42.704040561394805,curr,54.52862,18.53052,2016-12-15T08:09:08Z,0
Tug,316954,HORYZONT II,288,42.704040561394805,prev,54.52839,18.52999,2016-12-15T08:07:08Z,0
Tug,316969,ORP BALTYK,NA,2534.9054686677014,curr,54.72737,18.96446,2016-12-13T12:51:02Z,138
Tug,316969,ORP BALTYK,NA,2534.9054686677014,prev,54.74684,18.985,2016-12-13T12:49:02Z,135
Tug,316974,ORP CZERNICKI,NA,1814.9166091626553,curr,54.41934,18.8949,2016-12-13T11:31:02Z,41
Tug,316974,ORP CZERNICKI,NA,1814.9166091626553,prev,54.42844,18.87161,2016-12-13T11:21:01Z,65
Tug,316982,ORP ZBYSZKO,NA,1871.7421018240059,curr,54.56668,18.78334,2016-12-15T06:09:02Z,40
Tug,316982,ORP ZBYSZKO,NA,1871.7421018240059,prev,54.58204,18.79522,2016-12-15T06:07:08Z,39
Tug,316983,ORP MACKO,NA,0,curr,54.53841,18.53372,2016-12-15T07:21:07Z,0
Tug,316983,ORP MACKO,NA,0,prev,54.53841,18.53372,2016-12-15T07:19:07Z,0
Tug,317044,ORP ARCTOWSKI,NA,7456.787527725491,curr,54.49074,18.63225,2016-12-14T10:09:01Z,87
Tug,317044,ORP ARCTOWSKI,NA,7456.787527725491,prev,54.54216,18.55809,2016-12-14T02:29:07Z,1
Tug,317046,HEWELIUSZ,NA,1750.2055545458722,curr,54.47963,18.7627,2016-12-16T08:45:02Z,129
Tug,317046,HEWELIUSZ,NA,1750.2055545458722,prev,54.46995,18.74134,2016-12-16T08:43:07Z,119
Tug,317048,ORP FLAMING,NA,496.4831321637476,curr,54.54266,18.58431,2016-12-13T12:11:08Z,39
Tug,317048,ORP FLAMING,NA,496.4831321637476,prev,54.547110000000004,18.58494,2016-12-13T12:09:07Z,40
Tug,317050,WDZYDZE,NA,1479.295981947402,curr,54.55427,18.6539,2016-12-20T07:37:02Z,127
Tug,317050,WDZYDZE,NA,1479.295981947402,prev,54.5512,18.63158,2016-12-20T07:35:06Z,111
Tug,317140,BRYZA,NA,1086.0406281999142,curr,54.79655,18.42936,2016-12-19T13:19:06Z,87
Tug,317140,BRYZA,NA,1086.0406281999142,prev,54.79757,18.44621,2016-12-17T14:17:06Z,145
Tug,317143,ORP BIELIK,NA,0,curr,54.73008,18.74678,2016-12-14T10:27:07Z,47
Tug,317143,ORP BIELIK,NA,0,prev,54.73008,18.74678,2016-12-14T10:27:02Z,47
Tug,317202,IMOR,0,8500.157502130549,curr,54.79852,18.43365,2016-12-17T16:17:07Z,38
Tug,317202,IMOR,0,8500.157502130549,prev,54.79881,18.56626,2016-12-15T10:41:07Z,76
Tug,317353,VIRTUS,100,2487.047660643556,curr,54.40574,18.720580000000002,2016-12-15T04:33:01Z,26
Tug,317353,VIRTUS,100,2487.047660643556,prev,54.40742,18.7589,2016-12-15T04:15:07Z,57
Tug,317395,R3,NA,14270.052366388654,curr,54.59788,18.75448,2016-12-17T13:05:02Z,65
Tug,317395,R3,NA,14270.052366388654,prev,54.53547,18.56106,2016-12-17T13:03:07Z,317
Tug,317421,AKUL,300,2716.6882146219314,curr,54.40267,18.72794,2016-12-16T11:01:02Z,40
Tug,317421,AKUL,300,2716.6882146219314,prev,54.40788,18.76895,2016-12-16T10:47:07Z,83
Tug,319754,SJOEBEFAELSSKOLAN,NA,151.48767075245496,curr,57.70664,11.93659,2016-12-18T23:43:05Z,1
Tug,319754,SJOEBEFAELSSKOLAN,NA,151.48767075245496,prev,57.70535,11.93741,2016-12-18T23:41:08Z,0
Tug,320572,PILOT 729 SE,NA,2.301876638568236,curr,57.70665,11.66304,2016-12-13T18:05:06Z,0
Tug,320572,PILOT 729 SE,NA,2.301876638568236,prev,57.70667,11.66305,2016-12-13T18:03:05Z,0
Tug,320704,KBV 490,NA,2.9723700825706554,curr,57.68163,11.87052,2016-12-19T14:07:05Z,1
Tug,320704,KBV 490,NA,2.9723700825706554,prev,57.68163,11.87057,2016-12-19T14:05:05Z,1
Tug,320737,PILOT 746 SE,NA,13633.531011703615,curr,57.60663,11.69077,2016-12-14T10:21:06Z,226
Tug,320737,PILOT 746 SE,NA,13633.531011703615,prev,57.68192,11.87159,2016-12-14T02:29:07Z,16
Tug,320738,PILOT 745 SE,NA,11979.129116184351,curr,57.63811,11.6481,2016-12-20T10:27:05Z,244
Tug,320738,PILOT 745 SE,NA,11979.129116184351,prev,57.67402,11.83795,2016-12-20T10:11:05Z,254
Tug,320875,PILOT 115 SE,NA,1374.4667768946094,curr,57.68067,11.84763,2016-12-19T12:59:05Z,60
Tug,320875,PILOT 115 SE,NA,1374.4667768946094,prev,57.68347,11.87015,2016-12-19T12:55:04Z,76
Tug,320905,KBV 048,0,0,curr,57.68169,11.87062,2016-12-14T02:29:05Z,0
Tug,320905,KBV 048,0,0,prev,57.68169,11.87062,2016-12-14T02:27:05Z,0
Tug,321076,ALVBJORN,NA,11.182357128388574,curr,57.83053,12.00927,2016-12-18T05:15:08Z,0
Tug,321076,ALVBJORN,NA,11.182357128388574,prev,57.83063,12.00929,2016-12-18T05:13:07Z,0
Tug,321277,RESCUE LARS LINDFELT,NA,3758.2597693852563,curr,57.67309,11.79943,2016-12-15T09:11:05Z,309
Tug,321277,RESCUE LARS LINDFELT,NA,3758.2597693852563,prev,57.67569,11.73641,2016-12-15T09:09:05Z,307
Tug,321341,RESCUE MARTA COLLIN,NA,7663.6970348814675,curr,57.70799,11.66604,2016-12-14T10:09:05Z,0
Tug,321341,RESCUE MARTA COLLIN,NA,7663.6970348814675,prev,57.77215,11.61888,2016-12-14T02:29:05Z,1
Tug,321723,POLSTJARNAN IV,100,3239.5176284327617,curr,57.67645,11.74538,2016-12-20T11:11:05Z,89
Tug,321723,POLSTJARNAN IV,100,3239.5176284327617,prev,57.68392,11.69271,2016-12-20T10:59:05Z,89
Tug,321978,POLIS 59-3720,NA,3287.8327049247214,curr,57.66033,11.80551,2016-12-19T17:29:05Z,276
Tug,321978,POLIS 59-3720,NA,3287.8327049247214,prev,57.67619,11.75885,2016-12-19T17:27:05Z,285
Tug,322279,INGEMAR,NA,2029.3459726589722,curr,57.64155,11.81408,2016-12-16T09:59:06Z,316
Tug,322279,INGEMAR,NA,2029.3459726589722,prev,57.6234,11.81051,2016-12-16T09:57:08Z,318
Tug,322333,RESCUE LIVBOJEN,NA,2942.4097158017275,curr,57.61055,11.80276,2016-12-15T12:33:06Z,336
Tug,322333,RESCUE LIVBOJEN,NA,2942.4097158017275,prev,57.61107,11.85215,2016-12-15T12:31:07Z,343
Tug,322772,KBV 475,NA,2139.955686850603,curr,57.70366,11.67327,2016-12-15T11:15:06Z,215
Tug,322772,KBV 475,NA,2139.955686850603,prev,57.69167,11.70144,2016-12-15T11:13:05Z,291
Tug,322891,SJOGRIP,NA,504.19628145213414,curr,57.71847,11.97691,2016-12-16T16:03:05Z,44
Tug,322891,SJOGRIP,NA,504.19628145213414,prev,57.71592,11.96989,2016-12-16T15:59:08Z,45
Tug,322974,RESCUE HANS LAURIN,NA,2863.6576854898576,curr,57.63713,11.81797,2016-12-18T14:11:05Z,328
Tug,322974,RESCUE HANS LAURIN,NA,2863.6576854898576,prev,57.66143,11.83391,2016-12-18T14:09:07Z,61
Tug,323064,CRUM,NA,661.9550809644161,curr,57.67876,11.64534,2016-12-14T11:05:07Z,36
Tug,323064,CRUM,NA,661.9550809644161,prev,57.67721,11.65609,2016-12-14T11:03:06Z,82
Tug,323624,BATMAN 7,NA,0,curr,57.71906,11.9775,2016-12-17T03:09:07Z,0
Tug,323624,BATMAN 7,NA,0,prev,57.71906,11.9775,2016-12-17T03:09:05Z,0
Tug,323833,ASKHOLMEN,NA,13.716175474623654,curr,57.68576,11.8914,2016-12-15T12:47:05Z,3
Tug,323833,ASKHOLMEN,NA,13.716175474623654,prev,57.68569,11.89121,2016-12-15T12:45:09Z,1
Tug,323975,DIRTY,NA,12047.096554658847,curr,57.6799,11.86126,2016-12-15T13:41:06Z,0
Tug,323975,DIRTY,NA,12047.096554658847,prev,57.70601,11.66452,2016-12-15T13:39:06Z,74
Tug,324200,SOUND PROVIDER,300,17520.160588583865,curr,57.76711,11.60489,2016-12-19T13:27:05Z,62
Tug,324200,SOUND PROVIDER,300,17520.160588583865,prev,57.60955,11.6032,2016-12-19T12:07:13Z,72
Tug,324288,GOTE II,NA,6191.056989347346,curr,57.68,11.85214,2016-12-14T19:57:05Z,90
Tug,324288,GOTE II,NA,6191.056989347346,prev,57.63423,11.79288,2016-12-14T19:55:05Z,257
Tug,324459,11-00,NA,2091.7320755507576,curr,57.64068,11.80609,2016-12-14T15:23:05Z,103
Tug,324459,11-00,NA,2091.7320755507576,prev,57.62947,11.77787,2016-12-14T15:21:05Z,341
Tug,324465,SEACURE,NA,2694.597905564989,curr,57.79236,11.61003,2016-12-18T08:13:05Z,295
Tug,324465,SEACURE,NA,2694.597905564989,prev,57.76966,11.62594,2016-12-18T08:11:05Z,118
Tug,324466,FATBOY,NA,2780.706949944979,curr,57.67856,11.75736,2016-12-19T14:11:05Z,182
Tug,324466,FATBOY,NA,2780.706949944979,prev,57.68089,11.80393,2016-12-19T14:09:04Z,185
Tug,324470,BOATMAN 9,NA,1035.0572331382537,curr,57.69125,11.90032,2016-12-19T12:47:05Z,74
Tug,324470,BOATMAN 9,NA,1035.0572331382537,prev,57.68832,11.88379,2016-12-19T12:43:08Z,72
Tug,324664,KBV 316,NA,10910.84500694199,curr,57.74836,11.61581,2016-12-15T13:53:06Z,231
Tug,324664,KBV 316,NA,10910.84500694199,prev,57.65024,11.61424,2016-12-14T15:01:05Z,239
Tug,325071,POLIS 59-3780,NA,0,curr,57.68171,11.87113,2016-12-19T14:01:05Z,0
Tug,325071,POLIS 59-3780,NA,0,prev,57.68171,11.87113,2016-12-19T13:59:04Z,0
Tug,325269,RESCUE MARIANNE BRAT,NA,2912.3936203168882,curr,57.73567,11.66483,2016-12-17T12:27:06Z,75
Tug,325269,RESCUE MARIANNE BRAT,NA,2912.3936203168882,prev,57.7095,11.66683,2016-12-17T12:25:05Z,64
Tug,325770,GKSS-ONLINE,NA,3777.903414195344,curr,57.66776,11.84953,2016-12-17T12:53:05Z,1
